case_id,dispute_amount,days_overdue,buyer_type,sector,state,has_agreement,agreed_credit_days,buyer_gst_compliant,invoice_count,interest_amount,cross_state,settlement_probability,recovery_percentage,resolution_days
NS-ML-01304,124435.52,73,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,4,9954.84,True,0.8645,80.05,108.61
NS-ML-01305,521056.5,65,State Govt,Services,Gujarat,False,0,True,5,41684.52,False,0.7575,89.03,127.2
NS-ML-01306,658605.4,211,PSU,Manufacturing,Uttar Pradesh,True,45,True,1,52688.43,False,0.896,100.0,145.2
NS-ML-01307,533032.93,127,State Govt,Services,Uttar Pradesh,True,45,True,4,42642.63,False,0.8936,99.18,118.55
NS-ML-01308,225299.64,135,PSU,Manufacturing,Tamil Nadu,False,0,True,5,18023.97,True,0.578,79.4,141.9
NS-ML-01309,740815.29,59,State Govt,Manufacturing,Maharashtra,True,45,True,4,59265.22,True,0.7972,97.57,61.92
NS-ML-01310,145524.79,323,Private Ltd,Services,Delhi,False,0,True,5,11641.98,False,0.7163,66.04,85.98
NS-ML-01311,142773.28,75,Proprietorship,Manufacturing,Uttar Pradesh,True,45,True,5,11421.86,False,0.6837,69.55,142.63
NS-ML-01312,93875.61,262,State Govt,Services,Maharashtra,True,45,True,2,7510.05,True,0.81,100.0,45.97
NS-ML-01313,262455.86,178,Private Ltd,Manufacturing,Karnataka,True,45,True,1,20996.47,False,0.7013,76.84,76.32
NS-ML-01314,141068.45,42,Proprietorship,Services,Delhi,True,45,True,3,11285.48,False,0.6467,72.38,98.6
NS-ML-01315,687926.47,43,Proprietorship,Services,Delhi,False,0,True,4,55034.12,True,0.6035,45.71,92.85
NS-ML-01316,364137.17,348,Private Ltd,Manufacturing,Delhi,True,45,True,4,29130.97,True,0.8049,83.65,104.67
NS-ML-01317,86736.31,39,Private Ltd,Services,Karnataka,True,45,True,5,6938.9,False,0.8271,94.96,77.07
NS-ML-01318,468532.29,56,Proprietorship,Manufacturing,Delhi,False,0,True,2,37482.58,False,0.5274,71.68,77.43
NS-ML-01319,219690.52,236,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,4,17575.24,True,0.7435,91.42,105.64
NS-ML-01320,131794.77,37,Private Ltd,Manufacturing,Uttar Pradesh,True,45,False,2,10543.58,True,0.775,84.17,129.1
NS-ML-01321,125800.53,101,PSU,Manufacturing,Delhi,False,0,True,1,10064.04,False,0.6761,77.33,127.34
NS-ML-01322,249898.78,61,Private Ltd,Services,Gujarat,True,45,True,2,19991.9,True,0.8526,83.34,97.67
NS-ML-01323,1735188.92,70,PSU,Manufacturing,Karnataka,True,45,True,4,138815.11,False,0.7742,100.0,166.23
NS-ML-01324,330577.36,89,Proprietorship,Manufacturing,Karnataka,False,0,True,3,26446.19,True,0.6549,51.77,103.42
NS-ML-01325,94568.72,154,State Govt,Services,Maharashtra,False,0,True,3,7565.5,False,0.6677,88.91,81.73
NS-ML-01326,235263.78,75,Proprietorship,Manufacturing,Delhi,False,0,True,1,18821.1,True,0.514,52.78,93.1
NS-ML-01327,219982.48,91,PSU,Manufacturing,Gujarat,False,0,False,4,17598.6,False,0.7496,89.33,127.19
NS-ML-01328,1330435.08,121,PSU,Manufacturing,Uttar Pradesh,False,0,True,2,106434.81,False,0.6424,87.71,128.12
NS-ML-01329,897872.31,92,Private Ltd,Manufacturing,Tamil Nadu,True,45,True,2,71829.79,False,0.8028,83.99,76.75
NS-ML-01330,281665.15,59,Private Ltd,Services,Maharashtra,True,45,False,1,22533.21,False,0.6059,92.12,85.83
NS-ML-01331,120001.02,89,Private Ltd,Manufacturing,Tamil Nadu,False,0,True,1,9600.08,True,0.6777,71.01,100.56
NS-ML-01332,378609.8,195,Private Ltd,Manufacturing,Gujarat,True,45,True,2,30288.78,False,0.7818,92.45,72.75
NS-ML-01333,958105.8,77,Private Ltd,Manufacturing,Maharashtra,False,0,True,5,76648.46,False,0.5997,71.82,75.47
NS-ML-01334,2607479.77,72,Private Ltd,Manufacturing,Tamil Nadu,True,45,True,3,208598.38,False,0.7207,92.61,111.82
NS-ML-01335,189560.86,30,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,3,15164.87,True,0.7724,80.82,115.38
NS-ML-01336,31145.06,78,Proprietorship,Manufacturing,Karnataka,True,45,True,1,2491.61,False,0.6832,69.94,86.14
NS-ML-01337,242454.58,171,Private Ltd,Services,Gujarat,True,45,False,1,19396.37,False,0.7033,82.53,83.15
NS-ML-01338,245249.65,106,Private Ltd,Manufacturing,Delhi,False,0,True,2,19619.97,False,0.6759,66.51,84.66
NS-ML-01339,54955.24,300,Private Ltd,Services,Maharashtra,False,0,True,2,4396.42,False,0.689,67.48,62.07
NS-ML-01340,281190.09,58,Private Ltd,Manufacturing,Gujarat,True,45,False,2,22495.21,False,0.841,87.41,91.45
NS-ML-01341,1124681.59,54,PSU,Services,Uttar Pradesh,False,0,True,3,89974.53,False,0.6086,86.74,116.03
NS-ML-01342,2285616.97,113,PSU,Services,Gujarat,True,45,True,3,182849.36,True,0.7158,100.0,171.57
NS-ML-01343,557487.74,68,State Govt,Services,Gujarat,True,45,True,3,44599.02,True,0.8775,100.0,167.84
NS-ML-01344,371828.27,47,Proprietorship,Manufacturing,Maharashtra,True,45,True,4,29746.26,False,0.5454,71.61,82.13
NS-ML-01345,657198.65,80,Private Ltd,Manufacturing,Karnataka,False,0,True,4,52575.89,False,0.6134,72.5,86.59
NS-ML-01346,489179.16,174,PSU,Manufacturing,Tamil Nadu,True,45,True,5,39134.33,False,0.7876,93.53,112.39
NS-ML-01347,43160.21,137,Proprietorship,Manufacturing,Karnataka,True,45,True,5,3452.82,False,0.6429,53.0,69.13
NS-ML-01348,1060794.28,130,Proprietorship,Manufacturing,Tamil Nadu,False,0,True,4,84863.54,False,0.5699,67.89,108.49
NS-ML-01349,75883.55,43,Private Ltd,Manufacturing,Gujarat,True,45,True,2,6070.68,True,0.7501,83.55,94.89
NS-ML-01350,559399.25,108,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,2,44751.94,False,0.9032,86.37,86.9
NS-ML-01351,104401.23,184,Private Ltd,Services,Uttar Pradesh,False,0,True,1,8352.1,False,0.71,76.92,126.92
NS-ML-01352,76012.38,87,PSU,Manufacturing,Karnataka,True,45,False,3,6080.99,True,0.8251,98.33,159.33
NS-ML-01353,207231.23,148,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,1,16578.5,False,0.7932,83.0,114.1
NS-ML-01354,101822.79,168,Proprietorship,Manufacturing,Uttar Pradesh,True,45,True,4,8145.82,False,0.688,73.12,127.59
NS-ML-01355,482993.35,199,Private Ltd,Manufacturing,Gujarat,False,0,True,4,38639.47,False,0.6849,69.62,86.15
NS-ML-01356,269047.66,115,Proprietorship,Services,Uttar Pradesh,False,0,True,4,21523.81,False,0.4803,52.47,135.07
NS-ML-01357,306017.8,40,State Govt,Manufacturing,Tamil Nadu,False,0,True,4,24481.42,False,0.7093,80.37,110.45
NS-ML-01358,577482.62,103,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,4,46198.61,True,0.7251,77.41,119.87
NS-ML-01359,254197.31,58,PSU,Manufacturing,Karnataka,False,0,True,3,20335.78,True,0.6886,100.0,144.82
NS-ML-01360,292617.33,287,Proprietorship,Services,Karnataka,False,0,True,5,23409.39,False,0.5538,59.74,85.48
NS-ML-01361,313098.25,55,Proprietorship,Services,Uttar Pradesh,False,0,True,2,25047.86,False,0.5625,58.01,106.04
NS-ML-01362,110535.49,84,Proprietorship,Manufacturing,Uttar Pradesh,False,0,True,5,8842.84,False,0.486,60.91,121.89
NS-ML-01363,376819.18,122,PSU,Services,Uttar Pradesh,False,0,True,4,30145.53,False,0.6943,92.18,136.54
NS-ML-01364,164190.63,60,PSU,Services,Delhi,True,45,True,3,13135.25,False,0.807,97.18,137.25
NS-ML-01365,87834.15,57,Private Ltd,Manufacturing,Karnataka,True,45,False,3,7026.73,False,0.7779,86.21,88.41
NS-ML-01366,326469.94,103,Private Ltd,Manufacturing,Karnataka,True,45,True,5,26117.59,False,0.8452,79.09,62.86
NS-ML-01367,1016609.7,57,Proprietorship,Manufacturing,Delhi,True,45,True,3,81328.78,False,0.4789,82.41,114.62
NS-ML-01368,155209.82,109,State Govt,Manufacturing,Maharashtra,True,45,True,2,12416.79,False,0.8107,97.09,88.23
NS-ML-01369,159011.14,130,Proprietorship,Manufacturing,Gujarat,True,45,False,1,12720.89,False,0.6056,82.1,80.31
NS-ML-01370,167967.97,66,Private Ltd,Services,Tamil Nadu,True,45,True,3,13437.44,False,0.6798,80.44,74.98
NS-ML-01371,740557.03,101,Proprietorship,Services,Maharashtra,True,45,True,1,59244.56,False,0.6526,70.63,79.38
NS-ML-01372,62894.29,70,Private Ltd,Services,Maharashtra,True,45,True,5,5031.54,False,0.7572,82.55,84.36
NS-ML-01373,363196.81,205,PSU,Manufacturing,Maharashtra,True,45,False,5,29055.75,False,0.8016,100.0,67.26
NS-ML-01374,134667.59,151,Private Ltd,Manufacturing,Maharashtra,True,45,True,4,10773.41,False,0.7897,91.78,73.37
NS-ML-01375,66331.68,163,PSU,Manufacturing,Tamil Nadu,False,0,True,1,5306.53,False,0.6434,86.27,121.76
NS-ML-01376,525632.0,108,Private Ltd,Services,Maharashtra,True,45,True,2,42050.56,True,0.7672,93.79,97.1
NS-ML-01377,269912.19,70,State Govt,Manufacturing,Karnataka,False,0,False,5,21592.98,False,0.6829,74.5,123.61
NS-ML-01378,187240.17,142,Private Ltd,Services,Uttar Pradesh,True,45,True,1,14979.21,False,0.7569,78.62,130.91
NS-ML-01379,308160.22,103,Private Ltd,Manufacturing,Maharashtra,False,0,True,1,24652.82,False,0.7017,69.17,56.41
NS-ML-01380,475308.83,47,Private Ltd,Services,Tamil Nadu,False,0,True,3,38024.71,False,0.7261,64.91,79.49
NS-ML-01381,133765.08,78,Private Ltd,Services,Karnataka,True,45,True,2,10701.21,False,0.7712,89.0,81.13
NS-ML-01382,145478.67,81,Proprietorship,Services,Delhi,False,0,True,3,11638.29,False,0.6518,58.58,86.31
NS-ML-01383,86714.42,70,Private Ltd,Manufacturing,Karnataka,False,0,False,2,6937.15,True,0.6474,71.61,103.57
NS-ML-01384,255494.93,73,Private Ltd,Services,Karnataka,True,45,True,1,20439.59,False,0.8171,86.72,93.04
NS-ML-01385,864890.22,63,Proprietorship,Services,Tamil Nadu,True,45,True,5,69191.22,True,0.6179,85.51,97.23
NS-ML-01386,204027.28,53,Private Ltd,Manufacturing,Karnataka,False,0,True,5,16322.18,True,0.6821,70.16,120.4
NS-ML-01387,55448.61,194,Private Ltd,Manufacturing,Tamil Nadu,False,0,True,2,4435.89,False,0.5693,72.74,77.01
NS-ML-01388,90031.42,122,PSU,Manufacturing,Maharashtra,True,45,True,1,7202.51,True,0.8631,100.0,94.66
NS-ML-01389,347686.16,112,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,4,27814.89,False,0.76,80.68,135.13
NS-ML-01390,812793.29,118,PSU,Manufacturing,Gujarat,True,45,True,2,65023.46,False,0.8748,94.36,131.33
NS-ML-01391,106051.95,185,Central Govt,Manufacturing,Gujarat,True,45,False,1,8484.16,False,0.7353,100.0,113.02
NS-ML-01392,1082745.94,135,Private Ltd,Services,Maharashtra,False,0,False,2,86619.68,False,0.656,75.32,103.09
NS-ML-01393,635960.58,49,PSU,Manufacturing,Tamil Nadu,False,0,True,4,50876.85,True,0.7495,98.36,141.92
NS-ML-01394,561295.75,58,Proprietorship,Manufacturing,Delhi,False,0,True,2,44903.66,True,0.6555,65.17,97.68
NS-ML-01395,635408.72,67,Private Ltd,Manufacturing,Maharashtra,False,0,False,3,50832.7,False,0.7257,68.43,90.34
NS-ML-01396,53830.84,138,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,2,4306.47,False,0.7283,95.99,149.58
NS-ML-01397,292810.35,71,Private Ltd,Manufacturing,Uttar Pradesh,False,0,False,5,23424.83,True,0.6676,57.45,131.92
NS-ML-01398,427055.7,64,Private Ltd,Manufacturing,Uttar Pradesh,False,0,False,2,34164.46,False,0.7021,64.41,115.5
NS-ML-01399,194666.79,73,Private Ltd,Services,Uttar Pradesh,True,45,True,2,15573.34,False,0.7884,76.71,96.06
NS-ML-01400,100027.02,172,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,1,8002.16,True,0.8308,84.71,120.4
NS-ML-01401,324893.9,53,State Govt,Manufacturing,Gujarat,True,45,True,3,25991.51,False,0.8547,100.0,118.09
NS-ML-01402,207805.4,31,Proprietorship,Services,Uttar Pradesh,True,45,True,3,16624.43,True,0.6455,80.55,142.37
NS-ML-01403,291375.9,227,Proprietorship,Manufacturing,Gujarat,True,45,False,2,23310.07,False,0.6888,78.08,92.89
NS-ML-01404,1706474.87,57,PSU,Manufacturing,Maharashtra,True,45,True,1,136517.99,True,0.7432,100.0,82.45
NS-ML-01405,70160.52,98,PSU,Services,Maharashtra,True,45,True,2,5612.84,False,0.8021,95.0,95.39
NS-ML-01406,1260339.14,40,Private Ltd,Manufacturing,Tamil Nadu,True,45,False,5,100827.13,False,0.7369,83.61,101.3
NS-ML-01407,62747.08,95,Private Ltd,Services,Delhi,True,45,True,3,5019.77,False,0.7557,89.98,85.83
NS-ML-01408,1341763.3,104,Private Ltd,Manufacturing,Maharashtra,True,45,True,3,107341.06,False,0.7436,88.53,76.8
NS-ML-01409,392213.25,82,PSU,Manufacturing,Uttar Pradesh,False,0,True,4,31377.06,True,0.7491,97.91,152.39
NS-ML-01410,80525.53,93,Proprietorship,Manufacturing,Maharashtra,True,45,True,1,6442.04,False,0.5399,70.16,90.87
NS-ML-01411,440088.83,119,Private Ltd,Services,Delhi,True,45,False,1,35207.11,False,0.7618,78.71,83.14
NS-ML-01412,411472.02,163,PSU,Services,Gujarat,True,45,False,1,32917.76,False,0.8023,89.43,137.87
NS-ML-01413,495741.12,53,Private Ltd,Services,Tamil Nadu,False,0,True,2,39659.29,False,0.6336,76.01,73.8
NS-ML-01414,179070.18,205,Private Ltd,Services,Maharashtra,False,0,True,1,14325.61,False,0.6401,64.22,60.33
NS-ML-01415,215865.48,159,State Govt,Services,Maharashtra,False,0,True,4,17269.24,False,0.7436,83.63,83.88
NS-ML-01416,298750.74,38,Proprietorship,Manufacturing,Karnataka,False,0,True,1,23900.06,True,0.538,55.14,94.74
NS-ML-01417,589932.99,86,Private Ltd,Manufacturing,Delhi,True,45,True,4,47194.64,False,0.7293,79.12,97.66
NS-ML-01418,379181.83,91,Private Ltd,Services,Gujarat,True,45,True,1,30334.55,True,0.7211,87.56,93.43
NS-ML-01419,121651.76,69,Proprietorship,Manufacturing,Maharashtra,False,0,True,1,9732.14,False,0.5407,60.64,80.73
NS-ML-01420,1507384.39,121,Private Ltd,Services,Gujarat,True,45,True,4,120590.75,False,0.5784,93.79,117.74
NS-ML-01421,543231.12,85,Private Ltd,Services,Tamil Nadu,True,45,True,5,43458.49,False,0.7804,94.0,90.14
NS-ML-01422,116012.22,54,Private Ltd,Services,Karnataka,True,45,True,4,9280.98,True,0.7903,89.16,82.93
NS-ML-01423,199545.23,84,State Govt,Manufacturing,Uttar Pradesh,False,0,True,5,15963.62,False,0.7061,76.01,117.11
NS-ML-01424,336478.7,67,Private Ltd,Manufacturing,Tamil Nadu,False,0,False,1,26918.3,False,0.7339,72.51,81.12
NS-ML-01425,86822.85,115,Private Ltd,Manufacturing,Uttar Pradesh,False,0,True,1,6945.83,False,0.7171,77.66,107.87
NS-ML-01426,64473.22,109,Private Ltd,Services,Karnataka,True,45,True,4,5157.86,True,0.8174,78.58,119.5
NS-ML-01427,313692.24,67,State Govt,Manufacturing,Delhi,True,45,True,1,25095.38,False,0.8118,96.14,117.0
NS-ML-01428,5000000.0,175,PSU,Manufacturing,Delhi,False,0,True,4,400000.0,False,0.7611,85.89,178.54
NS-ML-01429,630022.61,63,Private Ltd,Manufacturing,Karnataka,True,45,True,1,50401.81,False,0.7432,79.5,69.44
NS-ML-01430,141056.25,156,Proprietorship,Manufacturing,Delhi,False,0,True,2,11284.5,False,0.5773,60.17,86.23
NS-ML-01431,395481.64,77,Private Ltd,Services,Maharashtra,True,45,False,5,31638.53,False,0.7848,73.91,76.16
NS-ML-01432,185679.41,125,Private Ltd,Manufacturing,Uttar Pradesh,False,0,True,5,14854.35,True,0.6946,54.16,124.86
NS-ML-01433,94963.18,143,PSU,Manufacturing,Uttar Pradesh,True,45,False,2,7597.05,False,0.7346,98.99,107.82
NS-ML-01434,389233.43,271,Proprietorship,Services,Karnataka,True,45,False,3,31138.67,False,0.57,76.25,72.39
NS-ML-01435,84843.11,73,PSU,Manufacturing,Gujarat,False,0,False,5,6787.45,False,0.7628,83.96,122.83
NS-ML-01436,212360.4,149,Private Ltd,Services,Karnataka,False,0,True,2,16988.83,False,0.6622,70.07,88.42
NS-ML-01437,911146.27,48,Private Ltd,Manufacturing,Tamil Nadu,False,0,True,3,72891.7,True,0.7555,81.74,106.17
NS-ML-01438,158224.01,57,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,4,12657.92,False,0.7838,96.15,144.39
NS-ML-01439,926577.54,122,Proprietorship,Manufacturing,Uttar Pradesh,True,45,True,2,74126.2,True,0.5821,81.7,135.21
NS-ML-01440,864422.84,75,Private Ltd,Manufacturing,Karnataka,True,45,True,4,69153.83,True,0.8119,91.02,84.26
NS-ML-01441,449820.9,77,Private Ltd,Services,Maharashtra,True,45,True,2,35985.67,False,0.8401,86.5,89.97
NS-ML-01442,245859.82,72,PSU,Manufacturing,Maharashtra,False,0,True,1,19668.79,False,0.7556,81.31,80.33
NS-ML-01443,2872117.7,103,Private Ltd,Services,Uttar Pradesh,True,45,False,5,229769.42,False,0.7642,78.31,129.23
NS-ML-01444,244263.52,51,Private Ltd,Manufacturing,Tamil Nadu,True,45,True,1,19541.08,False,0.7267,83.67,96.19
NS-ML-01445,437076.99,43,PSU,Manufacturing,Delhi,True,45,False,5,34966.16,False,0.7506,83.05,107.42
NS-ML-01446,228357.46,61,Proprietorship,Services,Delhi,False,0,True,2,18268.6,True,0.5163,61.53,103.67
NS-ML-01447,293277.37,99,Private Ltd,Services,Maharashtra,True,45,True,2,23462.19,False,0.8067,84.38,82.87
NS-ML-01448,50030.99,49,PSU,Manufacturing,Maharashtra,True,45,True,3,4002.48,False,0.9216,99.53,62.01
NS-ML-01449,584684.94,70,Private Ltd,Manufacturing,Maharashtra,False,0,True,2,46774.8,True,0.6713,68.92,72.16
NS-ML-01450,63971.22,160,Proprietorship,Services,Karnataka,True,45,True,2,5117.7,False,0.6999,76.14,72.15
NS-ML-01451,1084162.94,74,Proprietorship,Manufacturing,Delhi,False,0,True,3,86733.04,True,0.4735,55.06,118.1
NS-ML-01452,200946.04,128,Proprietorship,Manufacturing,Maharashtra,True,45,True,3,16075.68,False,0.6504,81.49,71.28
NS-ML-01453,1043404.95,213,PSU,Services,Delhi,False,0,False,4,83472.4,False,0.5708,86.54,157.87
NS-ML-01454,134549.4,230,State Govt,Manufacturing,Karnataka,False,0,True,3,10763.95,False,0.6979,84.4,127.97
NS-ML-01455,84272.24,97,Private Ltd,Services,Uttar Pradesh,True,45,False,5,6741.78,False,0.7788,89.83,138.41
NS-ML-01456,102474.13,75,PSU,Services,Maharashtra,True,45,True,2,8197.93,False,0.8044,98.02,80.58
NS-ML-01457,295800.04,108,Private Ltd,Manufacturing,Uttar Pradesh,True,45,False,2,23664.0,False,0.7325,80.58,123.33
NS-ML-01458,518367.31,399,Private Ltd,Manufacturing,Tamil Nadu,True,45,True,3,41469.38,False,0.7766,83.02,82.08
NS-ML-01459,232398.57,104,Private Ltd,Manufacturing,Delhi,False,0,True,2,18591.89,False,0.7049,68.08,74.01
NS-ML-01460,239632.9,33,Private Ltd,Manufacturing,Delhi,True,45,True,1,19170.63,False,0.6806,96.73,71.18
NS-ML-01461,529884.89,93,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,1,42390.79,False,0.6782,82.61,130.03
NS-ML-01462,328431.48,79,Central Govt,Services,Delhi,False,0,True,4,26274.52,False,0.7141,77.11,111.49
NS-ML-01463,29745.86,155,Private Ltd,Manufacturing,Uttar Pradesh,True,45,True,1,2379.67,False,0.6954,75.21,131.89
NS-ML-01464,128349.63,94,Private Ltd,Services,Gujarat,False,0,False,5,10267.97,False,0.7282,66.1,90.13
NS-ML-01465,53861.23,158,State Govt,Manufacturing,Tamil Nadu,True,45,True,1,4308.9,False,0.79,91.69,111.6
NS-ML-01466,444771.68,41,Private Ltd,Manufacturing,Uttar Pradesh,False,0,True,3,35581.73,True,0.6762,66.8,120.5
NS-ML-01467,75118.94,48,State Govt,Services,Maharashtra,False,0,True,3,6009.52,True,0.7417,86.72,90.13
NS-ML-01468,258914.32,65,Private Ltd,Services,Maharashtra,False,0,True,3,20713.15,False,0.6103,70.0,76.69
NS-ML-01469,280076.02,128,Private Ltd,Manufacturing,Delhi,True,45,True,1,22406.08,True,0.7223,80.86,99.57
NS-ML-01470,428689.05,77,Private Ltd,Manufacturing,Maharashtra,False,0,True,3,34295.12,False,0.7417,67.63,76.34
NS-ML-01471,273940.66,185,Private Ltd,Services,Karnataka,True,45,True,2,21915.25,False,0.7982,85.64,82.54
NS-ML-01472,292357.15,42,PSU,Manufacturing,Delhi,False,0,True,2,23388.57,True,0.7736,81.94,138.7
NS-ML-01473,495177.45,97,Private Ltd,Manufacturing,Karnataka,True,45,True,4,39614.2,False,0.7788,89.7,96.49
NS-ML-01474,347970.24,37,Private Ltd,Manufacturing,Maharashtra,True,45,True,1,27837.62,True,0.6648,85.13,99.1
NS-ML-01475,181272.77,59,Private Ltd,Manufacturing,Tamil Nadu,False,0,True,4,14501.82,False,0.6774,76.47,107.71
NS-ML-01476,202672.02,156,Private Ltd,Manufacturing,Delhi,True,45,True,1,16213.76,False,0.8265,88.64,68.65
NS-ML-01477,440769.72,183,Proprietorship,Manufacturing,Maharashtra,False,0,True,3,35261.58,True,0.5238,61.25,69.48
NS-ML-01478,263418.95,56,PSU,Manufacturing,Delhi,True,45,True,3,21073.52,True,0.7788,100.0,127.6
NS-ML-01479,408836.68,111,Private Ltd,Manufacturing,Maharashtra,True,45,True,1,32706.93,False,0.8238,88.22,82.42
NS-ML-01480,181407.46,77,PSU,Manufacturing,Delhi,True,45,True,4,14512.6,False,0.7691,92.36,122.9
NS-ML-01481,158894.46,74,Proprietorship,Manufacturing,Uttar Pradesh,True,45,True,1,12711.56,False,0.5803,77.22,122.14
NS-ML-01482,154145.77,87,Private Ltd,Manufacturing,Maharashtra,True,45,True,2,12331.66,True,0.7338,79.74,79.4
NS-ML-01483,519142.12,94,Private Ltd,Manufacturing,Uttar Pradesh,True,45,False,5,41531.37,True,0.8179,82.01,122.85
NS-ML-01484,152240.19,61,Private Ltd,Services,Gujarat,True,45,True,4,12179.21,False,0.6507,93.01,77.0
NS-ML-01485,272134.55,294,Private Ltd,Manufacturing,Tamil Nadu,True,45,False,2,21770.76,False,0.7138,80.57,88.7
NS-ML-01486,160017.58,200,Private Ltd,Manufacturing,Maharashtra,True,45,True,4,12801.41,False,0.8015,83.03,74.26
NS-ML-01487,5000000.0,56,Private Ltd,Manufacturing,Delhi,True,45,True,2,400000.0,True,0.6482,88.1,131.76
NS-ML-01488,441944.74,279,Private Ltd,Services,Uttar Pradesh,False,0,True,4,35355.58,False,0.652,79.62,112.72
NS-ML-01489,2153255.97,265,Private Ltd,Manufacturing,Gujarat,True,45,True,3,172260.48,False,0.6492,82.63,111.86
NS-ML-01490,233560.88,152,Private Ltd,Manufacturing,Maharashtra,True,45,False,2,18684.87,False,0.7061,88.36,57.27
NS-ML-01491,504304.71,123,Proprietorship,Services,Gujarat,True,45,True,4,40344.38,False,0.6354,74.44,78.45
NS-ML-01492,208170.82,82,PSU,Manufacturing,Maharashtra,False,0,True,2,16653.67,True,0.8092,88.99,77.63
NS-ML-01493,116982.98,85,Proprietorship,Services,Tamil Nadu,True,45,False,4,9358.64,False,0.5623,64.52,68.44
NS-ML-01494,406342.24,90,Private Ltd,Services,Maharashtra,True,45,True,4,32507.38,False,0.6865,82.76,80.73
NS-ML-01495,541974.47,173,Private Ltd,Services,Uttar Pradesh,True,45,True,5,43357.96,True,0.7378,85.27,108.16
NS-ML-01496,1077500.13,81,Private Ltd,Manufacturing,Karnataka,True,45,True,1,86200.01,False,0.6231,88.49,102.54
NS-ML-01497,349280.7,138,Private Ltd,Manufacturing,Delhi,True,45,True,4,27942.46,True,0.6792,80.65,108.53
NS-ML-01498,348176.95,94,Central Govt,Services,Gujarat,True,45,True,4,27854.16,False,0.8086,97.24,100.75
NS-ML-01499,260493.37,74,Private Ltd,Services,Maharashtra,False,0,True,5,20839.47,True,0.7134,79.09,78.71
NS-ML-01500,187344.68,97,Central Govt,Services,Maharashtra,False,0,True,3,14987.57,True,0.6712,82.88,79.8
