case_id,state,buyer_state,buyer_type,sector,dispute_amount,days_overdue,has_agreement,invoice_count,outcome,recovery_percentage,recovered_amount,stage,resolution_days,month,buyer_gstin,buyer_name,buyer_gst_compliant
NS-DIS-00766,Maharashtra,Maharashtra,LLP,Manufacturing,59426.43,152,False,3,In process,31,18422.19,MSEFC_Referred,73,5,06AABCX0005E1ZP,Buyer Entity 005,True
NS-DIS-00767,Tamil Nadu,Tamil Nadu,LLP,Manufacturing,570508.69,49,True,4,Full recovery,100,570508.69,Recovered,60,3,23AABCX0022E1ZP,Buyer Entity 022,False
NS-DIS-00768,Karnataka,Rajasthan,Private Ltd,Manufacturing,61408.6,69,False,5,Partial settlement,61,37459.25,UNP_Settled,42,11,05AABCX0039E1ZP,Buyer Entity 039,True
NS-DIS-00769,Gujarat,Gujarat,PSU,Services,445249.18,141,False,1,Full recovery,100,445249.18,Recovered,78,9,22AABCX0056E1ZP,Buyer Entity 056,True
NS-DIS-00770,Rajasthan,Tamil Nadu,LLP,Manufacturing,479024.04,79,False,3,In process,59,282624.18,Arbitration,48,9,04AABCX0073E1ZP,Buyer Entity 073,True
NS-DIS-00771,Gujarat,Tamil Nadu,LLP,Manufacturing,163517.72,124,False,1,Partial settlement,61,99745.81,UNP_Settled,65,9,21AABCX0090E1ZP,Buyer Entity 090,True
NS-DIS-00772,Others,Others,Partnership,Manufacturing,1740799.39,74,False,1,Full recovery,100,1740799.39,Recovered,76,7,03AABCX0107E1ZP,Buyer Entity 107,True
NS-DIS-00773,Others,Rajasthan,Proprietorship,Services,114966.08,66,True,5,Partial settlement,64,73578.29,UNP_Settled,37,11,20AABCX0124E1ZP,Buyer Entity 124,True
NS-DIS-00774,Maharashtra,Maharashtra,Private Ltd,Services,289164.97,212,True,5,Full recovery,100,289164.97,Recovered,78,5,02AABCX0141E1ZP,Buyer Entity 141,True
NS-DIS-00775,Others,Others,Private Ltd,Services,397054.03,206,True,4,Full recovery,100,397054.03,Recovered,81,2,19AABCX0158E1ZP,Buyer Entity 158,True
NS-DIS-00776,Gujarat,Gujarat,Private Ltd,Manufacturing,326274.07,264,True,3,Full recovery,100,326274.07,Recovered,95,3,01AABCX0175E1ZP,Buyer Entity 175,True
NS-DIS-00777,Others,Others,Private Ltd,Manufacturing,44339.26,79,False,1,Dismissed,0,0.0,Closed,46,9,18AABCX0192E1ZP,Buyer Entity 192,True
NS-DIS-00778,Rajasthan,Rajasthan,Private Ltd,Services,612364.8,244,False,1,Dismissed,0,0.0,Closed,86,11,35AABCX0209E1ZP,Buyer Entity 209,False
NS-DIS-00779,Delhi,Rajasthan,Proprietorship,Manufacturing,737217.23,44,True,4,Partial settlement,77,567657.27,UNP_Settled,37,7,17AABCX0226E1ZP,Buyer Entity 226,True
NS-DIS-00780,Delhi,Delhi,Private Ltd,Services,107314.63,213,True,2,Dismissed,0,0.0,Closed,110,6,34AABCX0243E1ZP,Buyer Entity 243,False
NS-DIS-00781,Karnataka,West Bengal,PSU,Services,225717.07,186,False,2,Dismissed,0,0.0,Closed,133,6,16AABCX0260E1ZP,Buyer Entity 260,True
NS-DIS-00782,Delhi,Delhi,Private Ltd,Manufacturing,104136.24,55,False,5,Unresolved,6,6248.17,Award_Passed,55,12,33AABCX0277E1ZP,Buyer Entity 277,True
NS-DIS-00783,Uttar Pradesh,Maharashtra,LLP,Services,127825.56,122,True,5,Full recovery,100,127825.56,Recovered,92,8,15AABCX0294E1ZP,Buyer Entity 294,True
NS-DIS-00784,Uttar Pradesh,Karnataka,Proprietorship,Services,129414.51,53,True,5,Full recovery,100,129414.51,Recovered,45,7,32AABCX0311E1ZP,Buyer Entity 311,True
NS-DIS-00785,Delhi,Delhi,State Govt,Services,338758.18,70,True,3,Partial settlement,74,250681.05,UNP_Settled,67,3,14AABCX0328E1ZP,Buyer Entity 328,False
NS-DIS-00786,West Bengal,West Bengal,Private Ltd,Manufacturing,157560.21,194,True,4,Full recovery,100,157560.21,Recovered,82,9,31AABCX0345E1ZP,Buyer Entity 345,False
NS-DIS-00787,Gujarat,Gujarat,Private Ltd,Services,85380.17,233,False,1,Full recovery,100,85380.17,Recovered,85,7,13AABCX0362E1ZP,Buyer Entity 362,True
NS-DIS-00788,Maharashtra,Tamil Nadu,Private Ltd,Services,581756.13,120,False,4,Dismissed,0,0.0,Closed,30,12,30AABCX0379E1ZP,Buyer Entity 379,False
NS-DIS-00789,Rajasthan,Rajasthan,PSU,Services,25000.0,129,False,2,Full recovery,100,25000.0,Recovered,82,3,12AABCX0396E1ZP,Buyer Entity 396,True
NS-DIS-00790,Others,Others,Private Ltd,Manufacturing,314707.74,221,True,1,In process,59,185677.57,Conciliation,75,8,29AABCX0413E1ZP,Buyer Entity 413,False
NS-DIS-00791,Karnataka,Delhi,Proprietorship,Manufacturing,224751.54,166,True,5,Dismissed,0,0.0,Closed,68,3,11AABCX0430E1ZP,Buyer Entity 430,True
NS-DIS-00792,Uttar Pradesh,Karnataka,Private Ltd,Manufacturing,770374.76,48,True,2,Full recovery,100,770374.76,Recovered,73,3,28AABCX0447E1ZP,Buyer Entity 447,False
NS-DIS-00793,Delhi,Delhi,Private Ltd,Manufacturing,70611.54,187,False,4,Partial settlement,84,59313.69,UNP_Settled,114,7,10AABCX0464E1ZP,Buyer Entity 464,True
NS-DIS-00794,Others,Maharashtra,Private Ltd,Services,217958.71,94,True,3,Partial settlement,73,159109.86,UNP_Settled,53,3,27AABCX0481E1ZP,Buyer Entity 481,True
NS-DIS-00795,West Bengal,West Bengal,Proprietorship,Manufacturing,479398.37,556,False,5,Full recovery,100,479398.37,Recovered,164,10,09AABCX0498E1ZP,Buyer Entity 498,False
NS-DIS-00796,Karnataka,Karnataka,Private Ltd,Manufacturing,1118466.73,76,False,2,Unresolved,25,279616.68,Award_Passed,61,11,16AABCX0015E1ZP,Buyer Entity 015,True
NS-DIS-00797,Uttar Pradesh,Uttar Pradesh,Central Govt,Manufacturing,215366.32,94,True,5,Dismissed,0,0.0,Closed,112,1,33AABCX0032E1ZP,Buyer Entity 032,True
NS-DIS-00798,Tamil Nadu,Karnataka,Private Ltd,Services,198653.9,56,True,5,In process,51,101313.49,MSEFC_Referred,30,9,15AABCX0049E1ZP,Buyer Entity 049,False
NS-DIS-00799,Rajasthan,Rajasthan,LLP,Manufacturing,1478174.84,88,False,3,Dismissed,0,0.0,Closed,100,1,32AABCX0066E1ZP,Buyer Entity 066,True
NS-DIS-00800,Others,Others,Partnership,Services,45349.72,119,True,2,In process,40,18139.89,MSEFC_Referred,36,5,14AABCX0083E1ZP,Buyer Entity 083,True
NS-DIS-00801,Delhi,Delhi,Private Ltd,Manufacturing,37402.66,104,True,1,Unresolved,5,1870.13,Award_Passed,33,12,31AABCX0100E1ZP,Buyer Entity 100,True
NS-DIS-00802,Others,Others,Private Ltd,Services,165512.32,71,True,2,Full recovery,100,165512.32,Recovered,34,1,13AABCX0117E1ZP,Buyer Entity 117,True
NS-DIS-00803,Tamil Nadu,Tamil Nadu,PSU,Services,37850.49,82,False,5,Full recovery,100,37850.49,Recovered,74,7,30AABCX0134E1ZP,Buyer Entity 134,False
NS-DIS-00804,Others,Karnataka,Private Ltd,Manufacturing,86728.4,162,True,3,Full recovery,100,86728.4,Recovered,51,11,12AABCX0151E1ZP,Buyer Entity 151,True
NS-DIS-00805,Uttar Pradesh,Gujarat,Private Ltd,Manufacturing,507610.44,134,True,4,Partial settlement,59,299490.16,UNP_Settled,86,3,29AABCX0168E1ZP,Buyer Entity 168,True
NS-DIS-00806,Tamil Nadu,Tamil Nadu,Central Govt,Services,136662.68,87,False,2,Partial settlement,81,110696.77,UNP_Settled,70,8,11AABCX0185E1ZP,Buyer Entity 185,False
NS-DIS-00807,Karnataka,Karnataka,Proprietorship,Manufacturing,162664.66,181,False,1,Partial settlement,59,95972.15,UNP_Settled,75,10,28AABCX0202E1ZP,Buyer Entity 202,True
NS-DIS-00808,Maharashtra,Maharashtra,Private Ltd,Services,568898.78,210,True,3,Full recovery,100,568898.78,Recovered,61,10,10AABCX0219E1ZP,Buyer Entity 219,True
NS-DIS-00809,Rajasthan,Tamil Nadu,Proprietorship,Services,91885.89,279,True,4,Full recovery,100,91885.89,Recovered,92,7,27AABCX0236E1ZP,Buyer Entity 236,True
NS-DIS-00810,Delhi,Delhi,Private Ltd,Manufacturing,90584.35,133,False,4,In process,25,22646.09,Conciliation,45,3,09AABCX0253E1ZP,Buyer Entity 253,True
NS-DIS-00811,Maharashtra,Maharashtra,PSU,Manufacturing,905221.87,172,True,3,Full recovery,100,905221.87,Recovered,81,4,26AABCX0270E1ZP,Buyer Entity 270,True
NS-DIS-00812,Others,Others,Private Ltd,Services,218872.54,172,True,1,Full recovery,100,218872.54,Recovered,57,12,08AABCX0287E1ZP,Buyer Entity 287,False
NS-DIS-00813,Maharashtra,Maharashtra,Proprietorship,Services,128938.73,109,True,4,Full recovery,100,128938.73,Recovered,30,3,25AABCX0304E1ZP,Buyer Entity 304,True
NS-DIS-00814,Delhi,Delhi,PSU,Manufacturing,109034.6,78,True,1,Full recovery,100,109034.6,Recovered,82,8,07AABCX0321E1ZP,Buyer Entity 321,True
NS-DIS-00815,Others,Gujarat,LLP,Manufacturing,380828.78,83,False,5,Partial settlement,78,297046.45,UNP_Settled,49,8,24AABCX0338E1ZP,Buyer Entity 338,False
NS-DIS-00816,Maharashtra,Gujarat,Proprietorship,Services,176045.23,172,True,2,Partial settlement,62,109148.04,UNP_Settled,64,7,06AABCX0355E1ZP,Buyer Entity 355,True
NS-DIS-00817,Uttar Pradesh,Uttar Pradesh,Proprietorship,Services,465514.49,86,False,3,Dismissed,0,0.0,Closed,71,1,23AABCX0372E1ZP,Buyer Entity 372,True
NS-DIS-00818,Tamil Nadu,Maharashtra,Proprietorship,Manufacturing,5000000.0,178,True,2,Partial settlement,68,3400000.0,UNP_Settled,105,6,05AABCX0389E1ZP,Buyer Entity 389,True
NS-DIS-00819,Maharashtra,Maharashtra,PSU,Manufacturing,193930.44,428,False,1,Full recovery,100,193930.44,Recovered,123,2,22AABCX0406E1ZP,Buyer Entity 406,True
NS-DIS-00820,Maharashtra,Maharashtra,PSU,Services,891463.3,287,False,1,Dismissed,0,0.0,Closed,134,4,04AABCX0423E1ZP,Buyer Entity 423,True
NS-DIS-00821,Karnataka,Karnataka,Partnership,Manufacturing,1111390.83,211,True,1,In process,55,611264.96,MSEFC_Referred,115,10,21AABCX0440E1ZP,Buyer Entity 440,True
NS-DIS-00822,Maharashtra,Maharashtra,LLP,Manufacturing,924403.9,230,True,3,Full recovery,100,924403.9,Recovered,83,1,03AABCX0457E1ZP,Buyer Entity 457,True
NS-DIS-00823,Tamil Nadu,West Bengal,PSU,Services,108781.99,189,True,1,Unresolved,26,28283.32,Award_Passed,118,6,20AABCX0474E1ZP,Buyer Entity 474,True
NS-DIS-00824,Tamil Nadu,Tamil Nadu,PSU,Services,355649.18,199,True,3,In process,30,106694.75,Conciliation,98,4,02AABCX0491E1ZP,Buyer Entity 491,True
NS-DIS-00825,Maharashtra,Maharashtra,Proprietorship,Manufacturing,662181.47,153,True,3,Partial settlement,94,622450.58,UNP_Settled,91,7,09AABCX0008E1ZP,Buyer Entity 008,True
NS-DIS-00826,Karnataka,Karnataka,Proprietorship,Services,197384.91,97,True,3,Full recovery,100,197384.91,Recovered,59,10,26AABCX0025E1ZP,Buyer Entity 025,False
NS-DIS-00827,Delhi,Delhi,State Govt,Manufacturing,114830.8,84,False,4,Partial settlement,80,91864.64,UNP_Settled,84,9,08AABCX0042E1ZP,Buyer Entity 042,False
NS-DIS-00828,Others,Others,PSU,Services,460468.99,58,True,2,Dismissed,0,0.0,Closed,45,6,25AABCX0059E1ZP,Buyer Entity 059,True
NS-DIS-00829,Delhi,Uttar Pradesh,Private Ltd,Services,156642.06,265,False,5,Full recovery,100,156642.06,Recovered,110,7,07AABCX0076E1ZP,Buyer Entity 076,True
NS-DIS-00830,Karnataka,Karnataka,Private Ltd,Manufacturing,280310.92,73,True,1,Full recovery,100,280310.92,Recovered,36,7,24AABCX0093E1ZP,Buyer Entity 093,False
NS-DIS-00831,Others,Rajasthan,Private Ltd,Manufacturing,196332.19,146,False,5,Full recovery,100,196332.19,Recovered,61,8,06AABCX0110E1ZP,Buyer Entity 110,True
NS-DIS-00832,Karnataka,Tamil Nadu,Private Ltd,Services,185401.3,219,False,5,Full recovery,100,185401.3,Recovered,68,4,23AABCX0127E1ZP,Buyer Entity 127,False
NS-DIS-00833,Delhi,Delhi,Private Ltd,Services,334241.6,251,False,2,Partial settlement,79,264050.86,UNP_Settled,78,12,05AABCX0144E1ZP,Buyer Entity 144,True
NS-DIS-00834,West Bengal,West Bengal,PSU,Manufacturing,487000.76,120,True,1,Partial settlement,82,399340.62,UNP_Settled,75,5,22AABCX0161E1ZP,Buyer Entity 161,True
NS-DIS-00835,Maharashtra,Maharashtra,Private Ltd,Manufacturing,490119.49,109,False,3,Partial settlement,61,298972.89,UNP_Settled,49,9,04AABCX0178E1ZP,Buyer Entity 178,False
NS-DIS-00836,Delhi,Gujarat,LLP,Manufacturing,408656.69,111,False,2,In process,42,171635.81,MSEFC_Referred,59,1,21AABCX0195E1ZP,Buyer Entity 195,True
NS-DIS-00837,Gujarat,Gujarat,Proprietorship,Manufacturing,179139.7,130,True,1,Full recovery,100,179139.7,Recovered,76,11,03AABCX0212E1ZP,Buyer Entity 212,True
NS-DIS-00838,Rajasthan,Rajasthan,Central Govt,Manufacturing,127640.15,124,True,5,Dismissed,0,0.0,Closed,99,10,20AABCX0229E1ZP,Buyer Entity 229,True
NS-DIS-00839,West Bengal,Gujarat,Private Ltd,Manufacturing,82816.61,131,False,1,Full recovery,100,82816.61,Recovered,58,7,02AABCX0246E1ZP,Buyer Entity 246,True
NS-DIS-00840,Others,Others,Proprietorship,Manufacturing,627821.98,150,False,1,Full recovery,100,627821.98,Recovered,73,11,19AABCX0263E1ZP,Buyer Entity 263,True
NS-DIS-00841,Uttar Pradesh,Rajasthan,Private Ltd,Services,281383.37,130,True,5,Partial settlement,69,194154.53,UNP_Settled,71,4,01AABCX0280E1ZP,Buyer Entity 280,False
NS-DIS-00842,Maharashtra,Delhi,State Govt,Manufacturing,104151.72,148,False,4,Full recovery,100,104151.72,Recovered,60,12,18AABCX0297E1ZP,Buyer Entity 297,True
NS-DIS-00843,Maharashtra,Maharashtra,Private Ltd,Manufacturing,403764.84,45,True,5,Full recovery,100,403764.84,Recovered,30,8,35AABCX0314E1ZP,Buyer Entity 314,True
NS-DIS-00844,West Bengal,Karnataka,Proprietorship,Services,473417.92,301,True,4,Partial settlement,67,317190.01,UNP_Settled,101,10,17AABCX0331E1ZP,Buyer Entity 331,True
NS-DIS-00845,Delhi,Karnataka,Proprietorship,Services,185889.29,171,False,3,Unresolved,22,40895.64,Award_Passed,73,1,34AABCX0348E1ZP,Buyer Entity 348,True
NS-DIS-00846,Maharashtra,Maharashtra,LLP,Manufacturing,489967.24,177,True,5,Partial settlement,67,328278.05,UNP_Settled,68,1,16AABCX0365E1ZP,Buyer Entity 365,True
NS-DIS-00847,Others,Others,Private Ltd,Manufacturing,830956.06,134,True,1,In process,44,365620.67,MSEFC_Referred,83,1,33AABCX0382E1ZP,Buyer Entity 382,True
NS-DIS-00848,Uttar Pradesh,Uttar Pradesh,Central Govt,Manufacturing,83235.48,76,True,3,In process,22,18311.81,Arbitration,93,5,15AABCX0399E1ZP,Buyer Entity 399,True
NS-DIS-00849,Delhi,Delhi,Proprietorship,Services,340209.7,98,True,1,In process,59,200723.72,Conciliation,60,1,32AABCX0416E1ZP,Buyer Entity 416,False
NS-DIS-00850,Karnataka,Karnataka,PSU,Services,670205.7,100,False,2,Partial settlement,73,489250.16,UNP_Settled,77,10,14AABCX0433E1ZP,Buyer Entity 433,False
NS-DIS-00851,Gujarat,Rajasthan,Private Ltd,Services,437562.2,221,True,1,In process,43,188151.75,Conciliation,84,3,31AABCX0450E1ZP,Buyer Entity 450,True
NS-DIS-00852,Gujarat,Gujarat,Proprietorship,Manufacturing,845579.92,156,True,5,Partial settlement,86,727198.73,UNP_Settled,66,11,13AABCX0467E1ZP,Buyer Entity 467,True
NS-DIS-00853,Gujarat,Gujarat,Central Govt,Manufacturing,520456.95,85,False,3,Full recovery,100,520456.95,Recovered,96,5,30AABCX0484E1ZP,Buyer Entity 484,True
NS-DIS-00854,Karnataka,Delhi,PSU,Services,190701.02,72,False,2,In process,46,87722.47,Conciliation,75,1,02AABCX0001E1ZP,Buyer Entity 001,True
NS-DIS-00855,Others,Others,Private Ltd,Manufacturing,746038.8,363,True,4,In process,40,298415.52,MSEFC_Referred,126,10,19AABCX0018E1ZP,Buyer Entity 018,True
NS-DIS-00856,Delhi,Delhi,Private Ltd,Services,1957628.33,274,True,4,Full recovery,100,1957628.33,Recovered,149,7,01AABCX0035E1ZP,Buyer Entity 035,True
NS-DIS-00857,Gujarat,Gujarat,Private Ltd,Services,88675.93,91,False,2,Partial settlement,82,72714.26,UNP_Settled,40,6,18AABCX0052E1ZP,Buyer Entity 052,True
NS-DIS-00858,Others,Rajasthan,State Govt,Manufacturing,548557.87,88,True,1,Dismissed,0,0.0,Closed,79,10,35AABCX0069E1ZP,Buyer Entity 069,True
NS-DIS-00859,Others,Others,PSU,Services,84417.85,44,False,4,Dismissed,0,0.0,Closed,54,7,17AABCX0086E1ZP,Buyer Entity 086,True
NS-DIS-00860,Others,Others,Private Ltd,Manufacturing,401830.2,248,False,2,Unresolved,1,4018.3,Award_Passed,70,5,34AABCX0103E1ZP,Buyer Entity 103,True
NS-DIS-00861,Maharashtra,Maharashtra,PSU,Manufacturing,101723.23,159,False,5,In process,57,57982.24,Arbitration,84,2,16AABCX0120E1ZP,Buyer Entity 120,True
NS-DIS-00862,Maharashtra,Maharashtra,Private Ltd,Manufacturing,651400.89,312,True,2,Full recovery,100,651400.89,Recovered,99,3,33AABCX0137E1ZP,Buyer Entity 137,True
NS-DIS-00863,Others,Others,Proprietorship,Manufacturing,91349.56,126,False,1,In process,48,43847.79,Conciliation,55,5,15AABCX0154E1ZP,Buyer Entity 154,True
NS-DIS-00864,Maharashtra,Karnataka,Private Ltd,Manufacturing,638353.8,33,False,4,Full recovery,100,638353.8,Recovered,35,8,32AABCX0171E1ZP,Buyer Entity 171,True
NS-DIS-00865,Maharashtra,Maharashtra,Private Ltd,Services,755273.7,157,False,4,Full recovery,100,755273.7,Recovered,46,12,14AABCX0188E1ZP,Buyer Entity 188,False
NS-DIS-00866,Others,Others,PSU,Manufacturing,669032.5,33,False,2,Dismissed,0,0.0,Closed,71,5,31AABCX0205E1ZP,Buyer Entity 205,False
NS-DIS-00867,Others,West Bengal,Private Ltd,Manufacturing,133976.11,329,False,1,Full recovery,100,133976.11,Recovered,115,10,13AABCX0222E1ZP,Buyer Entity 222,True
NS-DIS-00868,Uttar Pradesh,Uttar Pradesh,Private Ltd,Manufacturing,617908.63,184,True,3,Full recovery,100,617908.63,Recovered,95,11,30AABCX0239E1ZP,Buyer Entity 239,True
NS-DIS-00869,Others,Others,Private Ltd,Manufacturing,389991.27,133,False,1,Full recovery,100,389991.27,Recovered,68,3,12AABCX0256E1ZP,Buyer Entity 256,True
NS-DIS-00870,Uttar Pradesh,Uttar Pradesh,Private Ltd,Services,78086.88,242,True,3,Dismissed,0,0.0,Closed,127,10,29AABCX0273E1ZP,Buyer Entity 273,False
NS-DIS-00871,Gujarat,Gujarat,Private Ltd,Services,146064.05,242,True,4,Full recovery,100,146064.05,Recovered,88,12,11AABCX0290E1ZP,Buyer Entity 290,True
NS-DIS-00872,Others,Others,Private Ltd,Manufacturing,88443.91,136,True,2,Partial settlement,74,65448.49,UNP_Settled,85,4,28AABCX0307E1ZP,Buyer Entity 307,True
NS-DIS-00873,Others,Others,LLP,Services,395123.28,85,True,3,Partial settlement,71,280537.53,UNP_Settled,57,1,10AABCX0324E1ZP,Buyer Entity 324,True
NS-DIS-00874,Maharashtra,Maharashtra,Partnership,Services,228808.54,58,True,3,Partial settlement,73,167030.23,UNP_Settled,55,6,27AABCX0341E1ZP,Buyer Entity 341,True
NS-DIS-00875,West Bengal,West Bengal,PSU,Services,581532.17,117,True,2,Full recovery,100,581532.17,Recovered,94,7,09AABCX0358E1ZP,Buyer Entity 358,False
NS-DIS-00876,Karnataka,Karnataka,Private Ltd,Services,54787.24,79,False,4,Partial settlement,83,45473.41,UNP_Settled,41,11,26AABCX0375E1ZP,Buyer Entity 375,True
NS-DIS-00877,Delhi,West Bengal,Private Ltd,Manufacturing,183317.72,101,False,5,Full recovery,100,183317.72,Recovered,38,11,08AABCX0392E1ZP,Buyer Entity 392,True
NS-DIS-00878,Others,Others,Private Ltd,Manufacturing,890698.9,231,True,2,Full recovery,100,890698.9,Recovered,75,1,25AABCX0409E1ZP,Buyer Entity 409,False
NS-DIS-00879,Others,Gujarat,Private Ltd,Manufacturing,700299.38,87,True,3,Full recovery,100,700299.38,Recovered,53,6,07AABCX0426E1ZP,Buyer Entity 426,False
NS-DIS-00880,Uttar Pradesh,Uttar Pradesh,PSU,Manufacturing,232136.21,88,True,4,In process,25,58034.05,Conciliation,91,4,24AABCX0443E1ZP,Buyer Entity 443,True
NS-DIS-00881,Uttar Pradesh,Maharashtra,Private Ltd,Manufacturing,53536.41,70,True,2,Full recovery,100,53536.41,Recovered,87,6,06AABCX0460E1ZP,Buyer Entity 460,True
NS-DIS-00882,Others,Others,Private Ltd,Services,46899.72,257,True,3,Dismissed,0,0.0,Closed,72,6,23AABCX0477E1ZP,Buyer Entity 477,True
NS-DIS-00883,Rajasthan,West Bengal,Proprietorship,Manufacturing,53521.76,66,False,3,Full recovery,100,53521.76,Recovered,46,6,05AABCX0494E1ZP,Buyer Entity 494,True
NS-DIS-00884,Delhi,Delhi,Private Ltd,Manufacturing,219264.38,64,True,4,In process,51,111824.83,Arbitration,30,3,12AABCX0011E1ZP,Buyer Entity 011,True
NS-DIS-00885,Others,Maharashtra,Private Ltd,Services,744407.26,88,True,1,Full recovery,100,744407.26,Recovered,75,2,29AABCX0028E1ZP,Buyer Entity 028,True
NS-DIS-00886,Gujarat,Delhi,Partnership,Manufacturing,600532.35,89,True,4,Partial settlement,81,486431.2,UNP_Settled,53,7,11AABCX0045E1ZP,Buyer Entity 045,True
NS-DIS-00887,Maharashtra,Maharashtra,PSU,Manufacturing,510635.75,44,True,2,Unresolved,16,81701.72,Award_Passed,57,6,28AABCX0062E1ZP,Buyer Entity 062,True
NS-DIS-00888,Tamil Nadu,Tamil Nadu,Proprietorship,Manufacturing,580658.99,64,True,2,Full recovery,100,580658.99,Recovered,41,7,10AABCX0079E1ZP,Buyer Entity 079,False
NS-DIS-00889,Maharashtra,Maharashtra,LLP,Manufacturing,786190.03,232,False,3,Unresolved,24,188685.61,Award_Passed,87,12,27AABCX0096E1ZP,Buyer Entity 096,True
NS-DIS-00890,Uttar Pradesh,Uttar Pradesh,Private Ltd,Services,486416.53,50,True,3,Partial settlement,72,350219.9,UNP_Settled,66,7,09AABCX0113E1ZP,Buyer Entity 113,True
NS-DIS-00891,Maharashtra,Maharashtra,Private Ltd,Manufacturing,139513.29,340,True,3,Partial settlement,83,115796.03,UNP_Settled,85,11,26AABCX0130E1ZP,Buyer Entity 130,True
NS-DIS-00892,Delhi,Uttar Pradesh,Private Ltd,Manufacturing,285792.33,161,False,3,In process,44,125748.63,Conciliation,73,3,08AABCX0147E1ZP,Buyer Entity 147,True
NS-DIS-00893,Rajasthan,Rajasthan,Proprietorship,Manufacturing,227356.17,70,True,4,Full recovery,100,227356.17,Recovered,72,3,25AABCX0164E1ZP,Buyer Entity 164,True
NS-DIS-00894,Maharashtra,Maharashtra,Private Ltd,Services,499639.17,104,False,5,In process,51,254815.98,MSEFC_Referred,68,12,07AABCX0181E1ZP,Buyer Entity 181,True
NS-DIS-00895,Maharashtra,Maharashtra,PSU,Manufacturing,2724553.17,129,False,2,Partial settlement,82,2234133.6,UNP_Settled,114,10,24AABCX0198E1ZP,Buyer Entity 198,True
NS-DIS-00896,Uttar Pradesh,Rajasthan,Partnership,Manufacturing,237079.59,117,True,3,Full recovery,100,237079.59,Recovered,88,7,06AABCX0215E1ZP,Buyer Entity 215,True
NS-DIS-00897,Gujarat,Tamil Nadu,Proprietorship,Manufacturing,42360.75,115,False,1,Full recovery,100,42360.75,Recovered,67,4,23AABCX0232E1ZP,Buyer Entity 232,True
NS-DIS-00898,Delhi,Tamil Nadu,PSU,Services,122285.59,102,False,4,Full recovery,100,122285.59,Recovered,90,8,05AABCX0249E1ZP,Buyer Entity 249,True
NS-DIS-00899,Others,Others,Private Ltd,Manufacturing,400269.43,63,True,1,In process,54,216145.49,MSEFC_Referred,51,2,22AABCX0266E1ZP,Buyer Entity 266,True
NS-DIS-00900,Others,Others,PSU,Services,117518.31,92,False,4,Unresolved,22,25854.03,Award_Passed,76,12,04AABCX0283E1ZP,Buyer Entity 283,True
NS-DIS-00901,West Bengal,West Bengal,Private Ltd,Manufacturing,153295.68,89,True,1,Full recovery,100,153295.68,Recovered,32,11,21AABCX0300E1ZP,Buyer Entity 300,True
NS-DIS-00902,Delhi,West Bengal,Private Ltd,Services,141278.27,74,True,4,Unresolved,7,9889.48,Award_Passed,52,1,03AABCX0317E1ZP,Buyer Entity 317,True
NS-DIS-00903,Gujarat,Rajasthan,Private Ltd,Manufacturing,705557.84,50,False,3,Partial settlement,89,627946.48,UNP_Settled,36,8,20AABCX0334E1ZP,Buyer Entity 334,False
NS-DIS-00904,Others,Others,Private Ltd,Manufacturing,195910.14,72,False,5,Partial settlement,91,178278.23,UNP_Settled,50,6,02AABCX0351E1ZP,Buyer Entity 351,True
NS-DIS-00905,Uttar Pradesh,Uttar Pradesh,Private Ltd,Services,83355.73,116,True,3,Full recovery,100,83355.73,Recovered,97,3,19AABCX0368E1ZP,Buyer Entity 368,True
